match_id,innings,over,ball,batting_style,batsman,non_striker,bowler,bowling_action,bowler_type,batsman_runs,dismissal_kind,ball_type,extra_runs,feet_name,shot_name,delivery_name,connection_name,total_runs,batting_team,bowling_team,player_dismissed,Year,Tournament,Venue,Date
1,1,0,1,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,4,,Runs,0,Front Foot,Drive,Out Swinger,Outside Edge,4,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,0,2,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,No Shot,Out Swinger,Left,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,0,3,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,No Shot,Out Swinger,Left,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,0,4,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Mis-timed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,0,5,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,Drive,Out Swinger,Mis-timed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,0,6,LHB,Sabiha Noor,SAMIYA AFSAR,MAHNOOR IQBAL,RAMF,PACE,0,,LegBye,1,Front Foot,Flick,No Movement,Hit Pad,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,1,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Wide,1,Front Foot,No Shot,No Movement,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,1,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Push Shot,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,2,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Drive,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,3,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Flick,In Swinger,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,4,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Push Shot,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,5,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Forward Defence,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,1,6,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Push Shot,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,1,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Mis-timed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,2,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Front Foot,Drive,Out Swinger,Missed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,3,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Back Foot,Cut,Out Swinger,Missed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,4,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,4,,Runs,0,Back Foot,Drive,Out Swinger,Middled,4,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,5,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,6,,Runs,0,Moves Infront,Slog Sweep,No Movement,Middled,6,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,2,6,LHB,SAMIYA AFSAR,Sabiha Noor,MAHNOOR IQBAL,RAMF,PACE,0,,Runs,0,Moves Infront,Drive,Out Swinger,Missed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,1,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Forward Defence,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,2,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Push Shot,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,3,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Back Foot,Back Defence,In Swinger,Inside Edge,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,4,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Mis-timed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,5,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,1,,Runs,0,Front Foot,Flick,In Swinger,Mis-timed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,3,6,LHB,SAMIYA AFSAR,Sabiha Noor,HANIAH AHMER,RAMF,PACE,4,,Runs,0,Front Foot,Drive,In Swinger,Middled,4,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,1,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Back Defence,No Movement,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,2,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Pull,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,3,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Wide,2,Front Foot,Sweep,No Movement,Missed,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,3,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Back Defence,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,4,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Sweep,No Movement,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,5,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,1,,NoBallRuns,1,Back Foot,Pull,No Movement,Mis-timed,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,5,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Sliced,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,4,6,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Pull,No Movement,Sliced,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,1,LHB,SAMIYA AFSAR,Sabiha Noor,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Forward Defence,yorker,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,2,LHB,SAMIYA AFSAR,Sabiha Noor,HANIAH AHMER,RAMF,PACE,1,,Runs,0,Front Foot,Flick,In Swinger,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,3,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Forward Defence,In Swinger,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,4,LHB,Sabiha Noor,SAMIYA AFSAR,HANIAH AHMER,RAMF,PACE,1,,Runs,0,Front Foot,Flick,In Swinger,Inside Edge,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,5,LHB,SAMIYA AFSAR,Sabiha Noor,HANIAH AHMER,RAMF,PACE,0,,Runs,0,Front Foot,Flick,In Swinger,Hit Body,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,5,6,LHB,SAMIYA AFSAR,Sabiha Noor,HANIAH AHMER,RAMF,PACE,2,,Runs,0,Moves Infront,Flick,In Swinger,Middled,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,1,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Wide,1,Back Foot,No Shot,Off Break,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,1,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,Off Break,Sliced,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,2,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,Off Break,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,3,LHB,Sabiha Noor,SAMIYA AFSAR,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,4,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Sweep,No Movement,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,5,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,6,6,LHB,SAMIYA AFSAR,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Steer,Off Break,Missed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,1,LHB,Sabiha Noor,SAMIYA AFSAR,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,2,LHB,SAMIYA AFSAR,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,Caught,Runs,,Front Foot,Drive,No Movement,Middled,0,Conquerors Women ,Challengers Women ,SAMIYA AFSAR,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,3,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,3,Back Foot,Pull,Stock Ball,Missed,3,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,3,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,4,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,1,Front Foot,No Shot,Stock Ball,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,4,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Push Shot,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,5,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,6,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,1,Back Foot,Pull,Stock Ball,Missed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,7,6,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Runs,0,Back Foot,Push Shot,Stock Ball,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,1,RHB,AIMAN  FAROOQ,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Sweep,Off Break,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,2,RHB,AIMAN  FAROOQ,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Cut,Off Break,Mis-timed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,3,RHB,AIMAN  FAROOQ,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,2,,Runs,0,Front Foot,Drive,No Movement,Mis-timed,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,4,RHB,AIMAN  FAROOQ,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Sweep,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,5,LHB,Sabiha Noor,AIMAN  FAROOQ,SYEDA  FATIMA,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Leg Glance,No Movement,Mis-timed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,8,6,RHB,AIMAN  FAROOQ,Sabiha Noor,SYEDA  FATIMA,OFF BREAK,SPIN,4,,Runs,0,Front Foot,Pull,No Movement,Middled,4,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,1,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Runs,0,Back Foot,Pull,Stock Ball,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,2,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,3,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,4,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Drive,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,5,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,1,Back Foot,No Shot,Stock Ball,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,5,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,1,Back Foot,Pull,Stock Ball,Missed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,5,LHB,Sabiha Noor,AIMAN  FAROOQ,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Cut,Stock Ball,Mis-timed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,9,6,RHB,AIMAN  FAROOQ,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,1,RHB,AIMAN  FAROOQ,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,,Wide,1,Front Foot,No Shot,No Movement,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,1,RHB,AIMAN  FAROOQ,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,Caught,Runs,,Front Foot,Pull,No Movement,Outside Edge,0,Conquerors Women ,Challengers Women ,AIMAN  FAROOQ,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,2,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,,Wide,1,Front Foot,No Shot,No Movement,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,2,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,,Runs,0,Front Foot,Drive,No Movement,Missed,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,3,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,,NoBallRuns,1,Front Foot,No Shot,Beamer,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,3,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,0,,Runs,0,Front Foot,No Shot,No Movement,Left,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,4,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,2,,Runs,0,Front Foot,Drive,No Movement,Middled,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,5,RHB,EMAN NASEER,Sabiha Noor,MAHNOOR RANI,RAMF,PACE,1,,NoBallRuns,1,Front Foot,Pull,Beamer,Outside Edge,2,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,5,LHB,Sabiha Noor,EMAN NASEER,MAHNOOR RANI,RAMF,PACE,0,,NoBallRuns,1,Back Foot,No Shot,No Movement,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,10,5,LHB,Sabiha Noor,EMAN NASEER,MAHNOOR RANI,RAMF,PACE,1,,Runs,0,Front Foot,Flick,No Movement,Mis-timed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,1,LHB,Sabiha Noor,EMAN NASEER,AFSHEEN   IMRAN,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,2,LHB,Sabiha Noor,EMAN NASEER,AFSHEEN   IMRAN,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,3,LHB,Sabiha Noor,EMAN NASEER,AFSHEEN   IMRAN,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Push Shot,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,4,LHB,Sabiha Noor,EMAN NASEER,AFSHEEN   IMRAN,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Push Shot,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,5,RHB,EMAN NASEER,Sabiha Noor,AFSHEEN   IMRAN,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Push Shot,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,11,6,RHB,EMAN NASEER,Sabiha Noor,AFSHEEN   IMRAN,OFF BREAK,SPIN,1,,Runs,0,Back Foot,Push Shot,Off Break,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,1,RHB,EMAN NASEER,Sabiha Noor,PAKEEZA SHABBIR,OFF BREAK,SPIN,4,,Runs,0,Front Foot,Sweep,No Movement,Middled,4,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,2,RHB,EMAN NASEER,Sabiha Noor,PAKEEZA SHABBIR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Drive,No Movement,Inside Edge,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,3,RHB,EMAN NASEER,Sabiha Noor,PAKEEZA SHABBIR,OFF BREAK,SPIN,0,,Wide,1,Front Foot,No Shot,No Movement,Left,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,3,RHB,EMAN NASEER,Sabiha Noor,PAKEEZA SHABBIR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,4,LHB,Sabiha Noor,EMAN NASEER,PAKEEZA SHABBIR,OFF BREAK,SPIN,0,,Runs,0,Back Foot,Leg Glance,Arm Ball,Hit Pad,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,5,LHB,Sabiha Noor,EMAN NASEER,PAKEEZA SHABBIR,OFF BREAK,SPIN,0,,Runs,0,Front Foot,Push Shot,No Movement,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,12,6,LHB,Sabiha Noor,EMAN NASEER,PAKEEZA SHABBIR,OFF BREAK,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,1,LHB,Sabiha Noor,EMAN NASEER,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Wide,1,Back Foot,Leg Glance,Stock Ball,Missed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,1,LHB,Sabiha Noor,EMAN NASEER,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Pull,Stock Ball,Mis-timed,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,2,RHB,EMAN NASEER,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Back Foot,Steer,Stock Ball,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,3,LHB,Sabiha Noor,EMAN NASEER,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Front Foot,Drive,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,4,RHB,EMAN NASEER,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,4,,NoBallRuns,1,Front Foot,Drive,No Movement,Middled,5,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,4,RHB,EMAN NASEER,Sabiha Noor,MUNAZZA Ghaffar,ORTHODOX,SPIN,1,,Runs,0,Down the Track,Drive,No Movement,Middled,1,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,5,LHB,Sabiha Noor,EMAN NASEER,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Runs,0,Back Foot,Steer,Stock Ball,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
1,1,13,6,LHB,Sabiha Noor,EMAN NASEER,MUNAZZA Ghaffar,ORTHODOX,SPIN,0,,Runs,0,Front Foot,Drive,Stock Ball,Middled,0,Conquerors Women ,Challengers Women ,,2025,National W-U19 ,National Stadium Karachi,27th -Sep-2025
